lc_measuredDate,lc_createDate,lc_updateDate,lc_publishDate,lc_organizationId,lc_organizationName,lc_siteId,lc_siteName,lc_MGRSLatitude,lc_MGRSLongitude,lc_elevation,lc_pid,lc_DownwardCaption,lc_DownwardExtraData,lc_DownwardPhotoUrl,lc_EastCaption,lc_EastClassifications,lc_EastExtraData,lc_EastPhotoUrl,lc_East_CultivatedOrchards,lc_East_HerbaceousGrasslandShortGrass,lc_East_ShrubsLooselySpacedShortExtremelyDry,lc_East_ShrubsLooselySpacedTallExtremelyDry,lc_East_TreesCloselySpacedDeciduousBroadLeaved,lc_East_TreesCloselySpacedNotSureWhich,lc_East_TreesLooselySpacedDeciduousBroadLeaved,lc_East_TreesLooselySpacedExtremelyDry,lc_East_UrbanCommercialProperty,lc_East_UrbanOther,lc_East_UrbanResidentialProperty,lc_East_UrbanRoadsAndParking,lc_NorthCaption,lc_NorthClassifications,lc_NorthExtraData,lc_NorthPhotoUrl,lc_North_BarrenDrySaltFlats,lc_North_CultivatedOrchards,lc_North_HerbaceousGrasslandFernsOrFlowers,lc_North_HerbaceousGrasslandShortGrass,lc_North_ShrubsLooselySpacedShortEvergreen,lc_North_ShrubsLooselySpacedShortExtremelyDry,lc_North_ShrubsLooselySpacedTallExtremelyDry,lc_North_TreesCloselySpacedDeciduousBroadLeaved,lc_North_TreesCloselySpacedNotSureWhich,lc_North_TreesLooselySpacedDeciduousBroadLeaved,lc_North_TreesLooselySpacedEvergreenNeedleLeaved,lc_North_TreesLooselySpacedExtremelyDry,lc_North_UrbanCommercialProperty,lc_North_UrbanOther,lc_North_UrbanResidentialProperty,lc_North_UrbanRoadsAndParking,lc_SouthCaption,lc_SouthClassifications,lc_SouthExtraData,lc_SouthPhotoUrl,lc_South_CultivatedOrchards,lc_South_HerbaceousGrasslandShortGrass,lc_South_ShrubsLooselySpacedShortExtremelyDry,lc_South_ShrubsLooselySpacedTallExtremelyDry,lc_South_TreesCloselySpacedDeciduousBroadLeaved,lc_South_TreesCloselySpacedNotSureWhich,lc_South_TreesLooselySpacedDeciduousBroadLeaved,lc_South_TreesLooselySpacedExtremelyDry,lc_South_UrbanCommercialProperty,lc_South_UrbanOther,lc_South_UrbanResidentialProperty,lc_South_UrbanRoadsAndParking,lc_UpwardCaption,lc_UpwardExtraData,lc_UpwardPhotoUrl,lc_WestCaption,lc_WestClassifications,lc_WestExtraData,lc_WestPhotoUrl,lc_West_CultivatedOrchards,lc_West_HerbaceousGrasslandShortGrass,lc_West_ShrubsLooselySpacedShortExtremelyDry,lc_West_ShrubsLooselySpacedTallExtremelyDry,lc_West_TreesCloselySpacedDeciduousBroadLeaved,lc_West_TreesLooselySpacedDeciduousBroadLeaved,lc_West_TreesLooselySpacedExtremelyDry,lc_West_UrbanCommercialProperty,lc_West_UrbanOther,lc_West_UrbanResidentialProperty,lc_West_UrbanRoadsAndParking,lc_MucCode,lc_DataSource,lc_DryGround,lc_MucDetails,lc_MeasuredAt,lc_Muddy,lc_StandingWater,lc_LeavesOnTrees,lc_Userid,lc_RainingSnowing,lc_LandCoverId,lc_MucDescription,lc_SnowIce,lc_FieldNotes,lc_Latitude,lc_MeasurementElevation,lc_Longitude,lc_GlobeTeams,lc_PhotoCount,lc_RejectedCount,lc_PendingCount,lc_EmptyCount,lc_PhotoBitBinary,lc_PhotoBitDecimal,lc_ClassificationCount,lc_ClassificationBitBinary,lc_ClassificationBitDecimal,lc_NorthPrimary,lc_NorthSecondary,lc_EastPrimary,lc_EastSecondary,lc_SouthPrimary,lc_SouthSecondary,lc_WestPrimary,lc_WestSecondary,lc_PrimaryClassification,lc_SecondaryClassification,lc_PrimaryPercentage,lc_SecondaryPercentage,lc_SubCompletenessScore,lc_CumulativeCompletenessScore
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166792,22JGQ469503,-27.54866,-48.49968,6,193449687,-9999,"(source: app, (compassData.horizon: -87.64833952192127))",rejected,-9999,NA,"(source: app, (compassData.horizon: 0.6518927126473386))",rejected,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: -1.0533375875156992))",rejected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: 13.15192211812311))",rejected,0,0,0,0,0,0,0,0,0,0,0,0,-9999,"(source: app, (compassData.horizon: 89.82766732257386))",rejected,-9999,NA,"(source: app, (compassData.horizon: 19.352057435420136))",rejected,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,False,NA,2019-09-04T14:22:00,False,False,False,59464594,True,26995,NA,False,Prédio em Florianópolis,-27.5485,7,-48.4988,NA,0,6,0,0,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.94
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166792,22JGQ469503,-27.54866,-48.49968,6,193449687,-9999,(source: camera),rejected,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),rejected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,(source: camera),rejected,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-04T14:06:00,True,True,True,59535110,True,26990,NA,True,Curso,-27.5479,7,-48.4987,NA,0,3,0,3,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.89
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166793,22JGQ468499,-27.55229,-48.50061,6,193449688,-9999,(source: camera),rejected,-9999,NA,(source: camera),rejected,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),rejected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),rejected,0,0,0,0,0,0,0,0,0,0,0,0,-9999,(source: camera),rejected,-9999,NA,(source: camera),rejected,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,False,NA,2019-09-04T14:05:00,False,False,False,59539883,False,26991,NA,False,(none),-27.5516,5,-48.5001,NA,0,6,0,0,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.94
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166793,22JGQ468499,-27.55229,-48.50061,6,193449688,-9999,(source: camera),rejected,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),rejected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,(source: camera),rejected,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,False,NA,2019-09-04T14:06:00,False,False,False,59507461,False,26992,NA,False,(none),-27.5522,5,-48.5001,NA,0,3,0,3,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.89
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166793,22JGQ468499,-27.55229,-48.50061,6,193449688,-9999,(source: camera),rejected,-9999,NA,(source: camera),rejected,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),rejected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),rejected,0,0,0,0,0,0,0,0,0,0,0,0,-9999,(source: camera),rejected,-9999,NA,(source: camera),rejected,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,False,NA,2019-09-04T14:19:00,False,False,False,59539883,False,26997,NA,False,Planejava,-27.5516,5,-48.5001,NA,0,6,0,0,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.94
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166793,22JGQ468499,-27.55229,-48.50061,6,193449688,-9999,NA,NA,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),rejected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,False,NA,2019-09-04T14:29:00,False,False,False,59539883,False,27001,NA,False,(none),-27.5514,6,-48.5004,NA,0,1,0,5,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.85
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,"(source: app, (compassData.horizon: -88.59339171629223))",rejected,-9999,NA,"(source: app, (compassData.horizon: 11.25152146596237))",rejected,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: -1.5291676886696308))",rejected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,"(source: app, (compassData.horizon: 89.77213570170495))",rejected,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-04T14:20:00,False,False,False,59509446,False,26996,NA,False,(none),-27.5482,8,-48.4983,NA,0,4,0,2,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.9
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,"(source: app, (compassData.horizon: -87.85333285231987))",https://data.globe.gov/system/photos/2019/09/04/1191544/original.jpg,-9999,NA,"(source: app, (compassData.horizon: -84.08699718595427))",https://data.globe.gov/system/photos/2019/09/04/1191539/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: -87.1934706424953))",https://data.globe.gov/system/photos/2019/09/04/1191538/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: -84.69436210082509))",https://data.globe.gov/system/photos/2019/09/04/1191541/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,-9999,NA,"(source: app, (compassData.horizon: -85.46468228983406))",https://data.globe.gov/system/photos/2019/09/04/1191542/original.jpg,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-04T17:34:00,False,False,True,59476427,False,27011,NA,False,Solo artificial,-27.548,8,-48.498,NA,5,0,0,1,011111,31,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.5,0.92
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,"(source: app, (compassData.horizon: -87.35001610406015))",https://data.globe.gov/system/photos/2019/09/04/1191530/original.jpg,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191527/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-9999,"(source: app, (compassData.horizon: 87.35296347229387))",https://data.globe.gov/system/photos/2019/09/04/1191529/original.jpg,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191528/original.jpg,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-04T17:36:00,False,False,True,59513057,False,27007,NA,False,Terreno pavimentado com prédio.,-27.5479,8,-48.4982,NA,4,0,0,2,111001,57,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.4,0.9
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,"(source: app, (compassData.horizon: -87.53775031716553))",https://data.globe.gov/system/photos/2019/09/04/1191552/original.jpg,-9999,"100% MUC 94 [Urban, Other]","(source: app, (compassData.horizon: -39.08068555442007))",https://data.globe.gov/system/photos/2019/09/04/1191546/original.jpg,0,0,0,0,0,0,0,0,0,100,0,0,-9999,"100% MUC 94 [Urban, Other]","(source: app, (compassData.horizon: -36.4996909562378))",https://data.globe.gov/system/photos/2019/09/04/1191545/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,-9999,"100% MUC 94 [Urban, Other]","(source: app, (compassData.horizon: -40.435151734104046))",https://data.globe.gov/system/photos/2019/09/04/1191547/original.jpg,0,0,0,0,0,0,0,0,0,100,0,0,-9999,"(source: app, (compassData.horizon: 86.47709218962713))",https://data.globe.gov/system/photos/2019/09/04/1191549/original.jpg,-9999,"100% MUC 94 [Urban, Other]","(source: app, (compassData.horizon: -39.5203262366747))",https://data.globe.gov/system/photos/2019/09/04/1191548/original.jpg,0,0,0,0,0,0,0,0,100,0,0,M94,GLOBE Observer App,True,NA,2019-09-04T17:36:00,False,False,True,59550759,False,27010,"Urban, Other",False,"Tempo seco, solo seco.",-27.5479,8,-48.4981,NA,6,0,0,0,111111,63,4,1111,15,"Urban, Other",NA,"Urban, Other",NA,"Urban, Other",NA,"Urban, Other",NA,"Urban, Other",NA,100.0,0.0,1.0,0.98
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,NA,NA,-9999,"100% MUC 92 [Urban, Commercial Property]","(source: app, (compassData.horizon: 9.682903236569373))",rejected,0,0,0,0,0,0,0,0,100,0,0,0,-9999,"10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 10% MUC 51 [Barren, Dry Salt Flats]; 100% MUC 92 [Urban, Commercial Property]","(source: app, (compassData.horizon: 22.33962572392518))",https://data.globe.gov/system/photos/2019/09/04/1191553/original.jpg,10,0,10,0,10,0,0,0,0,0,10,0,100,0,0,0,-9999,"100% MUC 92 [Urban, Commercial Property]","(source: app, (compassData.horizon: 4.108911553683399))",rejected,0,0,0,0,0,0,0,0,100,0,0,0,-9999,"(source: app, (compassData.horizon: 86.65754805459154))",https://data.globe.gov/system/photos/2019/09/04/1191556/original.jpg,-9999,"100% MUC 92 [Urban, Commercial Property]",NA,NA,0,0,0,0,0,0,0,100,0,0,0,M92,GLOBE Observer App,True,NA,2019-09-04T17:42:00,False,False,True,59464594,False,27014,"Urban, Commercial Property",False,Senai de Florianópolis,-27.548,8,-48.498,NA,2,2,0,2,101000,40,4,1111,15,"Urban, Commercial Property","Trees, Loosely Spaced, Evergreen - Needle Leaved","Urban, Commercial Property",NA,"Urban, Commercial Property",NA,"Urban, Commercial Property",NA,"Urban, Commercial Property","Shrubs, Loosely Spaced, Short Evergreen, Trees, Loosely Spaced, Evergreen - Needle Leaved, Herbaceous/Grassland, Ferns or Flowers, Barren, Dry Salt Flats",100.0,2.5,0.6,0.95
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,"(source: app, (compassData.horizon: -88.57254562830538))",https://data.globe.gov/system/photos/2019/09/04/1191703/original.jpg,-9999,"100% MUC 92 [Urban, Commercial Property]",(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191697/original.jpg,0,0,0,0,0,0,0,0,100,0,0,0,-9999,"100% MUC 92 [Urban, Commercial Property]",(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191696/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-9999,"100% MUC 92 [Urban, Commercial Property]",(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191699/original.jpg,0,0,0,0,0,0,0,0,100,0,0,0,-9999,"(source: app, (compassData.horizon: 88.27386661669266))",https://data.globe.gov/system/photos/2019/09/04/1191701/original.jpg,-9999,"100% MUC 92 [Urban, Commercial Property]",(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191700/original.jpg,0,0,0,0,0,0,0,100,0,0,0,M92,GLOBE Observer App,True,NA,2019-09-04T17:59:00,False,False,True,59502737,False,27020,"Urban, Commercial Property",False,Pátio de uma de escola,-27.548,8,-48.498,NA,6,0,0,0,111111,63,4,1111,15,"Urban, Commercial Property",NA,"Urban, Commercial Property",NA,"Urban, Commercial Property",NA,"Urban, Commercial Property",NA,"Urban, Commercial Property",NA,100.0,0.0,1.0,0.98
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,"(source: app, (compassData.horizon: -88.8712654531884))",https://data.globe.gov/system/photos/2019/09/04/1191691/original.jpg,-9999,NA,"(source: app, (compassData.horizon: -24.349729952949218))",https://data.globe.gov/system/photos/2019/09/04/1191684/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: -23.40310631632478))",https://data.globe.gov/system/photos/2019/09/04/1191682/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: -26.000097238950723))",https://data.globe.gov/system/photos/2019/09/04/1191685/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,"(source: app, (compassData.horizon: 88.85926899849478))",https://data.globe.gov/system/photos/2019/09/04/1191688/original.jpg,-9999,NA,"(source: app, (compassData.horizon: -25.121762544469348))",https://data.globe.gov/system/photos/2019/09/04/1191687/original.jpg,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-04T18:00:00,False,False,True,59547767,False,27017,NA,False,Workshop Globe Senai Florianópolis,-27.5479,8,-48.4982,NA,6,0,0,0,111111,63,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.6,0.94
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,(source: camera),rejected,-9999,NA,(source: camera),rejected,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),rejected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),rejected,0,0,0,0,0,0,0,0,0,0,0,0,-9999,(source: camera),rejected,-9999,NA,(source: camera),rejected,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,False,NA,2019-09-04T14:13:00,False,False,False,59513057,False,26993,NA,False,Centro de eventos senai,-27.5481,8,-48.4985,NA,0,6,0,0,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.94
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,"(source: app, (compassData.horizon: -87.79891005480681))",https://data.globe.gov/system/photos/2019/09/04/1191723/original.jpg,-9999,"30% MUC 00 [Trees, Closely Spaced, Not Sure Which]","(source: app, (compassData.horizon: -13.972553766659388))",https://data.globe.gov/system/photos/2019/09/04/1191702/original.jpg,0,0,0,0,0,30,0,0,0,0,0,0,-9999,"30% MUC 00 [Trees, Closely Spaced, Not Sure Which]","(source: app, (compassData.horizon: -15.841283298834753))",https://data.globe.gov/system/photos/2019/09/04/1191698/original.jpg,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,-9999,"30% MUC 00 [Trees, Closely Spaced, Not Sure Which]; 80% MUC 92 [Urban, Commercial Property]","(source: app, (compassData.horizon: -15.628063786260995))",https://data.globe.gov/system/photos/2019/09/04/1191704/original.jpg,0,0,0,0,0,30,0,0,80,0,0,0,-9999,"(source: app, (compassData.horizon: 86.78662018551296))",https://data.globe.gov/system/photos/2019/09/04/1191711/original.jpg,-9999,"80% MUC 92 [Urban, Commercial Property]","(source: app, (compassData.horizon: -15.713197888228947))",https://data.globe.gov/system/photos/2019/09/04/1191708/original.jpg,0,0,0,0,0,0,0,80,0,0,0,M92,GLOBE Observer App,True,NA,2019-09-04T18:00:00,False,False,True,59546402,False,27019,"Urban, Commercial Property",False,(none),-27.5479,8,-48.4978,NA,6,0,0,0,111111,63,4,1111,15,"Trees, Closely Spaced, Not Sure Which",NA,"Trees, Closely Spaced, Not Sure Which",NA,"Urban, Commercial Property","Trees, Closely Spaced, Not Sure Which","Urban, Commercial Property",NA,"Urban, Commercial Property","Trees, Closely Spaced, Not Sure Which",40.0,22.5,1.0,0.98
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,"(source: app, (compassData.horizon: -88.92025481567688))",https://data.globe.gov/system/photos/2019/09/04/1191737/original.jpg,-9999,"50% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]","(source: app, (compassData.horizon: -11.721111249408438))",rejected,0,0,0,0,50,0,0,0,0,0,0,0,-9999,"50% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]","(source: app, (compassData.horizon: -11.6238654300967))",rejected,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,-9999,"50% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]","(source: app, (compassData.horizon: -12.455420377680753))",https://data.globe.gov/system/photos/2019/09/04/1191734/original.jpg,0,0,0,0,50,0,0,0,0,0,0,0,-9999,"(source: app, (compassData.horizon: 89.07777910608259))",https://data.globe.gov/system/photos/2019/09/04/1191736/original.jpg,-9999,"50% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]","(source: app, (compassData.horizon: -11.268764567604961))",https://data.globe.gov/system/photos/2019/09/04/1191735/original.jpg,0,0,0,0,50,0,0,0,0,0,0,M02,GLOBE Observer App,True,b,2019-09-04T18:00:00,False,False,True,59548963,False,27023,"Trees, Closely Spaced, Deciduous - Broad Leaved",False,(none),-27.548,8,-48.4984,NA,4,2,0,0,110101,53,4,1111,15,"Trees, Closely Spaced, Deciduous - Broad Leaved",NA,"Trees, Closely Spaced, Deciduous - Broad Leaved",NA,"Trees, Closely Spaced, Deciduous - Broad Leaved",NA,"Trees, Closely Spaced, Deciduous - Broad Leaved",NA,"Trees, Closely Spaced, Deciduous - Broad Leaved",NA,50.0,0.0,0.8,0.99
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,"(source: app, (compassData.horizon: -86.73061319139836))",rejected,-9999,NA,"(source: app, (compassData.horizon: -0.48050100284083896))",rejected,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: 48.60436602934139))",rejected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: -2.2341072544077036))",rejected,0,0,0,0,0,0,0,0,0,0,0,0,-9999,"(source: app, (compassData.horizon: 87.08635830418726))",rejected,-9999,NA,"(source: app, (compassData.horizon: -1.4639964734519708))",rejected,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,False,NA,2019-09-04T14:03:00,True,True,True,59546611,False,26998,NA,False,(none),-27.548,8,-48.4985,NA,0,6,0,0,000000,0,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.94
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191683/original.jpg,-9999,NA,"(source: app, (compassData.horizon: 0))",https://data.globe.gov/system/photos/2019/09/04/1191677/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191674/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191678/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,-9999,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191681/original.jpg,-9999,NA,(source: camera),https://data.globe.gov/system/photos/2019/09/04/1191679/original.jpg,0,0,0,0,0,0,0,0,0,0,0,NA,GLOBE Observer App,True,NA,2019-09-04T18:00:00,False,False,True,59500048,False,27016,NA,False,(none),-27.5478,8,-48.498,NA,6,0,0,0,111111,63,0,0000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.6,0.94
2019-09-04,2021-05-23T17:31:53,2021-12-05T01:55:08,2021-12-05T02:00:00,17459532,Brazil Citizen Science,166794,22JGQ470503,-27.54865,-48.49866,7,193449689,-9999,"(source: app, (compassData.horizon: -88.58760960324527))",https://data.globe.gov/system/photos/2019/09/04/1191503/original.jpg,-9999,NA,"(source: app, (compassData.horizon: 6.31267470764206))",rejected,0,0,0,0,0,0,0,0,0,0,0,0,-9999,NA,"(source: app, (compassData.horizon: -62.3605017219017))",https://data.globe.gov/system/photos/2019/09/04/1191497/original.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,"20% MUC 93 [Urban, Roads and Parking]; 80% MUC 92 [Urban, Commercial Property]","(source: app, (compassData.horizon: -63.24613734883818))",https://data.globe.gov/system/photos/2019/09/04/1191500/original.jpg,0,0,0,0,0,0,0,0,80,0,0,20,-9999,"(source: app, (compassData.horizon: 77.34731563371716))",https://data.globe.gov/system/photos/2019/09/04/1191502/original.jpg,-9999,"20% MUC 93 [Urban, Roads and Parking]; 80% MUC 92 [Urban, Commercial Property]","(source: app, (compassData.horizon: -65.42018569275214))",https://data.globe.gov/system/photos/2019/09/04/1191501/original.jpg,0,0,0,0,0,0,0,80,0,0,20,M92,GLOBE Observer App,True,NA,2019-09-04T17:34:00,False,False,True,59544972,False,27004,"Urban, Commercial Property",False,(none),-27.5479,8,-48.4981,NA,5,1,0,0,111101,61,2,0101,5,NA,NA,NA,NA,"Urban, Commercial Property","Urban, Roads and Parking","Urban, Commercial Property","Urban, Roads and Parking","Urban, Commercial Property","Urban, Roads and Parking",40.0,10.0,0.7,0.97
